location_id,location,location_name,year,age_group_id,age_group,age_start,age_end,sex_id,sex,unit,metric,measure,mean,lower,upper
168,AGO,Angola,2005,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.068,0.05,0.091
168,AGO,Angola,2005,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.204,0.162,0.257
168,AGO,Angola,2006,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.188,0.135,0.258
168,AGO,Angola,2006,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.058,0.037,0.087
168,AGO,Angola,2006,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.226,0.159,0.31
168,AGO,Angola,2006,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.079,0.05,0.115
168,AGO,Angola,2006,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.069,0.051,0.093
168,AGO,Angola,2006,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.207,0.165,0.262
168,AGO,Angola,2007,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.059,0.038,0.087
168,AGO,Angola,2007,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.191,0.137,0.264
168,AGO,Angola,2007,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.08,0.052,0.118
168,AGO,Angola,2007,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.23,0.157,0.314
168,AGO,Angola,2007,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.07,0.051,0.095
168,AGO,Angola,2007,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.211,0.166,0.267
168,AGO,Angola,2008,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.06,0.038,0.088
168,AGO,Angola,2008,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.193,0.14,0.269
168,AGO,Angola,2008,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.081,0.052,0.119
168,AGO,Angola,2008,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.233,0.163,0.321
168,AGO,Angola,2008,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.213,0.169,0.268
168,AGO,Angola,2008,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.07,0.051,0.096
168,AGO,Angola,2009,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.06,0.038,0.087
168,AGO,Angola,2009,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.196,0.141,0.272
168,AGO,Angola,2009,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.235,0.163,0.322
168,AGO,Angola,2009,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.082,0.052,0.12
168,AGO,Angola,2009,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.071,0.051,0.096
168,AGO,Angola,2009,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.216,0.171,0.273
168,AGO,Angola,2010,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.063,0.041,0.095
168,AGO,Angola,2010,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.207,0.148,0.286
168,AGO,Angola,2010,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.087,0.056,0.13
168,AGO,Angola,2010,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.251,0.174,0.346
168,AGO,Angola,2010,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.23,0.181,0.29
168,AGO,Angola,2010,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.075,0.054,0.1
168,AGO,Angola,2011,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.21,0.149,0.287
168,AGO,Angola,2011,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.064,0.042,0.093
168,AGO,Angola,2011,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.088,0.056,0.131
168,AGO,Angola,2011,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.255,0.174,0.351
168,AGO,Angola,2011,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.233,0.183,0.293
168,AGO,Angola,2011,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.076,0.055,0.101
168,AGO,Angola,2012,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.065,0.042,0.094
168,AGO,Angola,2012,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.212,0.151,0.288
168,AGO,Angola,2012,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.089,0.057,0.133
168,AGO,Angola,2012,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.257,0.174,0.355
168,AGO,Angola,2012,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.235,0.186,0.294
168,AGO,Angola,2012,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.077,0.056,0.103
168,AGO,Angola,2013,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.214,0.151,0.287
168,AGO,Angola,2013,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.065,0.043,0.095
168,AGO,Angola,2013,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.259,0.174,0.358
168,AGO,Angola,2013,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.089,0.058,0.133
168,AGO,Angola,2013,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.237,0.188,0.293
168,AGO,Angola,2013,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.077,0.056,0.104
43,ALB,Albania,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.02,0.013,0.03
43,ALB,Albania,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.29,0.21,0.386
43,ALB,Albania,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.021,0.013,0.033
43,ALB,Albania,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.143,0.097,0.202
43,ALB,Albania,1990,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.021,0.014,0.028
43,ALB,Albania,1990,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.219,0.169,0.273
43,ALB,Albania,1991,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.288,0.21,0.379
43,ALB,Albania,1991,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.02,0.013,0.03
43,ALB,Albania,1991,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.021,0.013,0.032
43,ALB,Albania,1991,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.142,0.096,0.202
43,ALB,Albania,1991,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.021,0.014,0.028
43,ALB,Albania,1991,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.216,0.166,0.269
43,ALB,Albania,1992,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.021,0.013,0.03
43,ALB,Albania,1992,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.295,0.217,0.388
43,ALB,Albania,1992,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.013,0.033
43,ALB,Albania,1992,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.145,0.098,0.209
43,ALB,Albania,1992,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.222,0.172,0.278
43,ALB,Albania,1992,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.021,0.015,0.028
43,ALB,Albania,1993,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.303,0.222,0.4
43,ALB,Albania,1993,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.021,0.014,0.031
43,ALB,Albania,1993,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.014,0.034
43,ALB,Albania,1993,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.149,0.101,0.217
43,ALB,Albania,1993,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.227,0.176,0.285
43,ALB,Albania,1993,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.029
43,ALB,Albania,1994,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.031
43,ALB,Albania,1994,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.307,0.228,0.402
43,ALB,Albania,1994,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.035
43,ALB,Albania,1994,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.151,0.103,0.219
43,ALB,Albania,1994,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,1994,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.23,0.179,0.285
43,ALB,Albania,1995,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.308,0.228,0.403
43,ALB,Albania,1995,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.031
43,ALB,Albania,1995,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.035
43,ALB,Albania,1995,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.15,0.103,0.216
43,ALB,Albania,1995,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.229,0.18,0.285
43,ALB,Albania,1995,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,1996,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.031
43,ALB,Albania,1996,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.311,0.231,0.406
43,ALB,Albania,1996,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.151,0.104,0.213
43,ALB,Albania,1996,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.035
43,ALB,Albania,1996,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.23,0.181,0.285
43,ALB,Albania,1996,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.031
43,ALB,Albania,1997,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.308,0.229,0.4
43,ALB,Albania,1997,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.031
43,ALB,Albania,1997,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.035
43,ALB,Albania,1997,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.15,0.101,0.212
43,ALB,Albania,1997,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.228,0.18,0.281
43,ALB,Albania,1997,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,1998,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.308,0.229,0.396
43,ALB,Albania,1998,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.031
43,ALB,Albania,1998,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.035
43,ALB,Albania,1998,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.15,0.103,0.211
43,ALB,Albania,1998,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,1998,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.227,0.181,0.28
43,ALB,Albania,1999,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.031
43,ALB,Albania,1999,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.309,0.23,0.399
43,ALB,Albania,1999,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.036
43,ALB,Albania,1999,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.151,0.106,0.215
43,ALB,Albania,1999,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.227,0.181,0.28
43,ALB,Albania,1999,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,2000,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.031
43,ALB,Albania,2000,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.309,0.23,0.402
43,ALB,Albania,2000,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.035
43,ALB,Albania,2000,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.151,0.107,0.212
43,ALB,Albania,2000,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.227,0.182,0.277
43,ALB,Albania,2000,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,2001,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.032
43,ALB,Albania,2001,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.309,0.23,0.397
43,ALB,Albania,2001,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.035
43,ALB,Albania,2001,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.151,0.109,0.209
43,ALB,Albania,2001,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.227,0.183,0.276
43,ALB,Albania,2001,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,2002,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.032
43,ALB,Albania,2002,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.308,0.232,0.395
43,ALB,Albania,2002,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.152,0.11,0.205
43,ALB,Albania,2002,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.014,0.034
43,ALB,Albania,2002,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,2002,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.227,0.186,0.273
43,ALB,Albania,2003,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.032
43,ALB,Albania,2003,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.308,0.235,0.392
43,ALB,Albania,2003,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.152,0.109,0.201
43,ALB,Albania,2003,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.015,0.034
43,ALB,Albania,2003,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,2003,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.228,0.188,0.275
43,ALB,Albania,2004,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.014,0.032
43,ALB,Albania,2004,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.308,0.237,0.388
43,ALB,Albania,2004,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.152,0.112,0.2
43,ALB,Albania,2004,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.015,0.033
43,ALB,Albania,2004,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.016,0.03
43,ALB,Albania,2004,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.229,0.189,0.273
43,ALB,Albania,2005,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.309,0.243,0.385
43,ALB,Albania,2005,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.015,0.032
43,ALB,Albania,2005,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.015,0.033
43,ALB,Albania,2005,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.153,0.114,0.198
43,ALB,Albania,2005,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.231,0.193,0.273
43,ALB,Albania,2005,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.017,0.029
43,ALB,Albania,2006,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.015,0.032
43,ALB,Albania,2006,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.309,0.247,0.378
43,ALB,Albania,2006,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.153,0.117,0.194
43,ALB,Albania,2006,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.015,0.032
43,ALB,Albania,2006,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.233,0.196,0.272
43,ALB,Albania,2006,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.017,0.03
43,ALB,Albania,2007,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.015,0.032
43,ALB,Albania,2007,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.31,0.251,0.377
43,ALB,Albania,2007,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.154,0.12,0.194
43,ALB,Albania,2007,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.015,0.032
43,ALB,Albania,2007,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.017,0.029
43,ALB,Albania,2007,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.235,0.2,0.272
43,ALB,Albania,2008,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.015,0.032
43,ALB,Albania,2008,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.311,0.251,0.377
43,ALB,Albania,2008,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.015,0.031
43,ALB,Albania,2008,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.155,0.121,0.193
43,ALB,Albania,2008,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.017,0.029
43,ALB,Albania,2008,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.237,0.202,0.274
43,ALB,Albania,2009,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.022,0.015,0.032
43,ALB,Albania,2009,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.314,0.253,0.38
43,ALB,Albania,2009,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.157,0.123,0.195
43,ALB,Albania,2009,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.022,0.015,0.031
43,ALB,Albania,2009,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.24,0.204,0.278
43,ALB,Albania,2009,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.022,0.017,0.029
43,ALB,Albania,2010,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.023,0.015,0.033
43,ALB,Albania,2010,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.316,0.255,0.389
43,ALB,Albania,2010,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.158,0.124,0.201
43,ALB,Albania,2010,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.015,0.032
43,ALB,Albania,2010,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.243,0.204,0.285
43,ALB,Albania,2010,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.017,0.03
43,ALB,Albania,2011,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.023,0.015,0.034
43,ALB,Albania,2011,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.32,0.252,0.396
43,ALB,Albania,2011,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.16,0.121,0.207
43,ALB,Albania,2011,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.015,0.032
43,ALB,Albania,2011,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.245,0.203,0.289
43,ALB,Albania,2011,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.017,0.03
43,ALB,Albania,2012,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.323,0.249,0.405
43,ALB,Albania,2012,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.023,0.015,0.034
43,ALB,Albania,2012,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.023,0.015,0.034
43,ALB,Albania,2012,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.162,0.121,0.213
43,ALB,Albania,2012,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.017,0.031
43,ALB,Albania,2012,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.246,0.201,0.295
43,ALB,Albania,2013,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.326,0.252,0.412
43,ALB,Albania,2013,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.024,0.016,0.035
43,ALB,Albania,2013,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.024,0.015,0.035
43,ALB,Albania,2013,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.164,0.118,0.221
43,ALB,Albania,2013,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.024,0.018,0.031
43,ALB,Albania,2013,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.247,0.2,0.298
74,AND,Andorra,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.056,0.037,0.084
74,AND,Andorra,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.189,0.135,0.252
74,AND,Andorra,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.162,0.113,0.224
74,AND,Andorra,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.057,0.036,0.084
74,AND,Andorra,1990,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.176,0.138,0.217
74,AND,Andorra,1990,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.057,0.041,0.074
74,AND,Andorra,1991,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.056,0.037,0.084
74,AND,Andorra,1991,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.189,0.135,0.249
74,AND,Andorra,1991,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.163,0.113,0.224
74,AND,Andorra,1991,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.057,0.036,0.085
74,AND,Andorra,1991,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.057,0.041,0.074
74,AND,Andorra,1991,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.176,0.139,0.217
74,AND,Andorra,1992,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.056,0.037,0.083
74,AND,Andorra,1992,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.189,0.134,0.249
74,AND,Andorra,1992,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.057,0.036,0.084
74,AND,Andorra,1992,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.163,0.115,0.222
74,AND,Andorra,1992,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.057,0.042,0.075
74,AND,Andorra,1992,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.176,0.139,0.217
74,AND,Andorra,1993,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.056,0.037,0.084
74,AND,Andorra,1993,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.188,0.133,0.249
74,AND,Andorra,1993,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.164,0.114,0.223
74,AND,Andorra,1993,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.056,0.036,0.083
74,AND,Andorra,1993,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.056,0.041,0.074
74,AND,Andorra,1993,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.176,0.138,0.218
74,AND,Andorra,1994,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.056,0.037,0.083
74,AND,Andorra,1994,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.187,0.131,0.244
74,AND,Andorra,1994,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.165,0.115,0.226
74,AND,Andorra,1994,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.056,0.035,0.083
74,AND,Andorra,1994,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.056,0.041,0.075
74,AND,Andorra,1994,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.176,0.137,0.22
74,AND,Andorra,1995,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.056,0.036,0.084
74,AND,Andorra,1995,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.185,0.129,0.246
74,AND,Andorra,1995,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.165,0.115,0.225
74,AND,Andorra,1995,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.055,0.033,0.081
74,AND,Andorra,1995,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.055,0.04,0.075
74,AND,Andorra,1995,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.175,0.137,0.22
74,AND,Andorra,1996,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.056,0.036,0.085
74,AND,Andorra,1996,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.182,0.126,0.245
74,AND,Andorra,1996,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.166,0.116,0.226
74,AND,Andorra,1996,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.053,0.033,0.079
74,AND,Andorra,1996,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.054,0.039,0.073
74,AND,Andorra,1996,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.174,0.135,0.218
74,AND,Andorra,1997,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.179,0.124,0.243
74,AND,Andorra,1997,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.055,0.036,0.085
74,AND,Andorra,1997,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.167,0.116,0.23
74,AND,Andorra,1997,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.051,0.032,0.076
74,AND,Andorra,1997,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.173,0.133,0.216
74,AND,Andorra,1997,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.053,0.038,0.072
74,AND,Andorra,1998,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.055,0.036,0.084
74,AND,Andorra,1998,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.177,0.123,0.241
74,AND,Andorra,1998,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.168,0.115,0.23
74,AND,Andorra,1998,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.049,0.031,0.075
